job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
203,260,Data Analyst,Data Analyst - Business Intelligence,"Seattle, WA",Company Website,Full-time,False,United States,2023-09-19,False,False,United States,year,60100.0,
204,470,Data Scientist,Data Scientist - Product,"Boston, MA",Indeed,Full-time,False,California,2023-07-03,False,True,United States,year,165700.0,
205,273,Business Analyst,Business Analyst - Insights,"New York, NY",Job Board,Full-time,False,Illinois,2023-01-09,True,True,United States,year,121300.0,
206,185,Marketing Analyst,Marketing Analyst - Business Intelligence,Anywhere,Job Board,Full-time,True,United States,2023-11-07,True,False,United States,year,,
207,494,Data Analyst,Data Analyst - Operations,"Chicago, IL",LinkedIn,Full-time,False,Texas,2023-09-04,True,True,United States,year,104000.0,
208,423,Data Analyst,Data Analyst - Product,"New York, NY",Company Website,Full-time,False,United States,2023-06-12,False,False,United States,year,112500.0,
209,136,Business Analyst,Business Analyst - Reporting,Anywhere,LinkedIn,Full-time,True,Texas,2023-07-17,True,True,United States,year,93900.0,
210,144,Data Analyst,Data Analyst - Product,Anywhere,Company Website,Full-time,True,New York,2023-08-26,True,True,United States,year,84700.0,
211,189,Business Analyst,Business Analyst - Business Intelligence,"New York, NY",Company Website,Full-time,False,United States,2023-01-08,False,True,United States,year,66500.0,
212,12,Financial Analyst,Financial Analyst - Business Intelligence,"San Francisco, CA",Company Website,Full-time,False,Illinois,2023-04-14,False,False,United States,year,,
213,184,Data Engineer,Data Engineer - Operations,Anywhere,Job Board,Full-time,True,California,2023-10-17,False,True,United States,year,170100.0,
214,76,Senior Data Analyst,Senior Data Analyst - Business Intelligence,"Austin, TX",Indeed,Full-time,False,California,2023-03-17,False,True,United States,year,86300.0,
215,366,Business Analyst,Business Analyst - Operations,"New York, NY",Job Board,Full-time,False,Illinois,2023-11-18,False,True,United States,year,115600.0,
216,456,Business Analyst,Business Analyst - Business Intelligence,"Chicago, IL",LinkedIn,Full-time,False,United States,2023-03-14,False,True,United States,year,71800.0,
217,16,Marketing Analyst,Marketing Analyst - Operations,Anywhere,Indeed,Full-time,True,New York,2023-09-19,False,True,United States,year,,
218,21,Product Analyst,Product Analyst - Business Intelligence,Anywhere,Indeed,Full-time,True,New York,2023-07-26,True,True,United States,year,79800.0,
219,114,Financial Analyst,Financial Analyst - Product,"Austin, TX",LinkedIn,Full-time,False,Texas,2023-09-08,True,True,United States,year,94700.0,
220,174,Data Analyst,Data Analyst - Reporting,"Boston, MA",LinkedIn,Full-time,False,Illinois,2023-04-05,True,True,United States,year,57100.0,
221,20,Data Analyst,Data Analyst - Business Intelligence,Anywhere,Indeed,Full-time,True,Illinois,2023-05-04,True,True,United States,year,68100.0,
222,465,Financial Analyst,Financial Analyst - Reporting,"Austin, TX",Company Website,Full-time,False,Illinois,2023-04-25,False,False,United States,year,,
223,384,Analytics Engineer,Analytics Engineer - Product,"New York, NY",Job Board,Full-time,False,United States,2023-12-06,True,False,United States,year,97900.0,
224,335,Marketing Analyst,Marketing Analyst - Product,Anywhere,Company Website,Full-time,True,Texas,2023-07-09,True,True,United States,year,57500.0,
225,429,Business Analyst,Business Analyst - Business Intelligence,Anywhere,Indeed,Full-time,True,United States,2023-11-17,True,False,United States,year,81300.0,
226,129,BI Analyst,BI Analyst - Insights,"Austin, TX",Company Website,Full-time,False,Texas,2023-05-09,False,True,United States,year,,
227,393,Data Analyst,Data Analyst - Operations,"New York, NY",Job Board,Full-time,False,United States,2023-02-21,False,True,United States,year,93000.0,
228,58,Data Analyst,Data Analyst - Insights,"Boston, MA",Company Website,Full-time,False,New York,2023-01-22,False,False,United States,year,88300.0,
229,60,Data Analyst,Data Analyst - Insights,"Austin, TX",Job Board,Contract,False,New York,2023-03-09,True,False,United States,year,83800.0,
230,361,Data Analyst,Data Analyst - Business Intelligence,Anywhere,Job Board,Full-time,True,California,2023-04-04,False,True,United States,year,115400.0,
231,242,Analytics Engineer,Analytics Engineer - Insights,Anywhere,Indeed,Full-time,True,Texas,2023-06-01,True,False,United States,year,149900.0,
232,59,Data Analyst,Data Analyst - Product,Anywhere,LinkedIn,Full-time,True,New York,2023-06-12,False,False,United States,year,,
233,470,Data Analyst,Data Analyst - Insights,"New York, NY",Job Board,Full-time,False,California,2023-11-02,False,True,United States,year,67800.0,
234,165,Data Analyst,Data Analyst - Insights,"New York, NY",LinkedIn,Full-time,False,New York,2023-12-31,False,False,United States,year,,
235,456,BI Analyst,BI Analyst - Product,"Seattle, WA",Indeed,Full-time,False,United States,2023-12-28,False,False,United States,year,104300.0,
236,15,Data Analyst,Data Analyst - Operations,"Seattle, WA",LinkedIn,Full-time,False,Texas,2023-08-07,False,False,United States,year,,
237,315,Data Scientist,Data Scientist - Reporting,Anywhere,Company Website,Full-time,True,United States,2023-11-11,False,True,United States,year,117200.0,
238,346,Marketing Analyst,Marketing Analyst - Reporting,Anywhere,Indeed,Full-time,True,Illinois,2023-01-31,True,False,United States,year,91600.0,
239,100,Senior Data Analyst,Senior Data Analyst - Product,Anywhere,LinkedIn,Full-time,True,Texas,2023-01-16,True,False,United States,year,,
240,244,Financial Analyst,Financial Analyst - Business Intelligence,"San Francisco, CA",Indeed,Full-time,False,Texas,2023-07-10,False,False,United States,year,,
241,197,Data Engineer,Data Engineer - Insights,Anywhere,LinkedIn,Full-time,True,United States,2023-02-23,True,False,United States,year,177300.0,
242,144,Data Analyst,Data Analyst - Reporting,Anywhere,Indeed,Full-time,True,New York,2023-04-06,False,True,United States,year,92300.0,
243,189,BI Analyst,BI Analyst - Insights,"New York, NY",Job Board,Full-time,False,Texas,2023-06-06,False,False,United States,year,104700.0,
244,349,Data Analyst,Data Analyst - Reporting,Anywhere,Company Website,Full-time,True,Texas,2023-01-03,True,False,United States,year,,
245,362,Data Analyst,Data Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,Texas,2023-03-27,False,True,United States,year,86800.0,
246,76,BI Analyst,BI Analyst - Operations,"Austin, TX",Job Board,Full-time,False,New York,2023-06-24,False,False,United States,year,83400.0,
247,261,Business Analyst,Business Analyst - Insights,"Austin, TX",Indeed,Full-time,False,Texas,2023-04-22,True,True,United States,year,116700.0,
248,226,Product Analyst,Product Analyst - Product,Anywhere,Job Board,Full-time,True,Illinois,2023-06-09,True,True,United States,year,144000.0,
249,54,Data Analyst,Data Analyst - Reporting,"New York, NY",Job Board,Full-time,False,California,2023-11-05,True,False,United States,year,,
250,180,Data Analyst,Data Analyst - Operations,Anywhere,LinkedIn,Full-time,True,Texas,2023-08-06,False,False,United States,year,,
251,264,Financial Analyst,Financial Analyst - Operations,Anywhere,Company Website,Full-time,True,New York,2023-07-14,False,False,United States,year,94900.0,
252,466,Business Analyst,Business Analyst - Insights,Anywhere,LinkedIn,Full-time,True,United States,2023-01-25,False,True,United States,year,109700.0,
253,363,Data Analyst,Data Analyst - Reporting,"Boston, MA",LinkedIn,Full-time,False,Illinois,2023-08-19,False,False,United States,year,93100.0,
254,479,Senior Data Analyst,Senior Data Analyst - Reporting,"San Francisco, CA",Company Website,Full-time,False,California,2023-06-09,False,False,United States,year,94200.0,
255,286,BI Analyst,BI Analyst - Reporting,"Boston, MA",LinkedIn,Full-time,False,Illinois,2023-08-01,False,False,United States,year,109900.0,
256,269,Financial Analyst,Financial Analyst - Reporting,"Boston, MA",Company Website,Full-time,False,United States,2023-04-10,False,False,United States,year,65900.0,
257,8,Product Analyst,Product Analyst - Product,Anywhere,Job Board,Full-time,True,Illinois,2023-12-17,True,True,United States,year,,
258,133,Marketing Analyst,Marketing Analyst - Insights,"Chicago, IL",Indeed,Full-time,False,United States,2023-05-18,False,False,United States,year,69100.0,
259,19,Data Analyst,Data Analyst - Business Intelligence,"San Francisco, CA",Job Board,Full-time,False,New York,2023-10-20,True,False,United States,year,,
260,402,Business Analyst,Business Analyst - Business Intelligence,Anywhere,Job Board,Contract,True,Texas,2023-07-10,False,True,United States,year,92400.0,
261,476,Data Analyst,Data Analyst - Operations,"Seattle, WA",Job Board,Full-time,False,Illinois,2023-01-20,False,False,United States,year,96800.0,
262,60,Business Analyst,Business Analyst - Insights,"Boston, MA",LinkedIn,Full-time,False,New York,2023-11-02,True,True,United States,year,74000.0,
263,185,Data Analyst,Data Analyst - Product,"Seattle, WA",Company Website,Contract,False,California,2023-02-25,False,False,United States,year,,
264,320,Product Analyst,Product Analyst - Operations,"Chicago, IL",Company Website,Full-time,False,United States,2023-12-16,False,False,United States,year,70900.0,
265,219,BI Analyst,BI Analyst - Operations,"New York, NY",Indeed,Full-time,False,United States,2023-07-12,False,False,United States,year,87400.0,
266,250,Senior Data Analyst,Senior Data Analyst - Reporting,"San Francisco, CA",Company Website,Contract,False,New York,2023-04-15,False,True,United States,year,112500.0,
267,340,Data Analyst,Data Analyst - Reporting,"Chicago, IL",Company Website,Full-time,False,Texas,2023-08-09,False,True,United States,year,97600.0,
268,330,Data Engineer,Data Engineer - Operations,Anywhere,Company Website,Full-time,True,Texas,2023-05-16,False,False,United States,year,,
269,191,Data Analyst,Data Analyst - Reporting,"Chicago, IL",Indeed,Full-time,False,Illinois,2023-09-21,True,True,United States,year,65800.0,
270,428,Business Analyst,Business Analyst - Product,"San Francisco, CA",Company Website,Full-time,False,Illinois,2023-11-12,True,False,United States,year,86400.0,
271,219,Analytics Engineer,Analytics Engineer - Operations,"New York, NY",Job Board,Full-time,False,Texas,2023-09-15,True,True,United States,year,109800.0,
272,152,Marketing Analyst,Marketing Analyst - Business Intelligence,"Seattle, WA",Job Board,Full-time,False,Illinois,2023-04-24,True,False,United States,year,106700.0,
273,176,Data Scientist,Data Scientist - Business Intelligence,"Seattle, WA",Job Board,Full-time,False,Illinois,2023-08-02,False,True,United States,year,117500.0,
274,466,Senior Data Analyst,Senior Data Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,Illinois,2023-11-21,False,False,United States,year,112500.0,
275,100,Data Analyst,Data Analyst - Product,"Austin, TX",Company Website,Full-time,False,Illinois,2023-07-29,False,True,United States,year,,
276,333,Marketing Analyst,Marketing Analyst - Reporting,"New York, NY",Job Board,Part-time,False,United States,2023-06-03,False,False,United States,year,110600.0,
277,53,Business Analyst,Business Analyst - Product,"Chicago, IL",LinkedIn,Full-time,False,Texas,2023-05-25,False,True,United States,year,112400.0,
278,370,Analytics Engineer,Analytics Engineer - Operations,Anywhere,Indeed,Full-time,True,California,2023-07-26,False,False,United States,year,132600.0,
279,348,Business Analyst,Business Analyst - Product,"Austin, TX",LinkedIn,Full-time,False,New York,2023-08-01,True,False,United States,year,108000.0,
280,86,Data Analyst,Data Analyst - Insights,"Boston, MA",Indeed,Contract,False,California,2023-05-22,False,False,United States,year,,
281,272,Data Analyst,Data Analyst - Reporting,"Austin, TX",Job Board,Full-time,False,New York,2023-11-07,False,True,United States,year,101100.0,
282,156,Business Analyst,Business Analyst - Insights,"Seattle, WA",Indeed,Full-time,False,United States,2023-10-20,True,True,United States,year,115900.0,
283,263,Data Analyst,Data Analyst - Business Intelligence,"Boston, MA",Indeed,Full-time,False,United States,2023-07-08,False,True,United States,year,65900.0,
284,154,Financial Analyst,Financial Analyst - Reporting,"Chicago, IL",LinkedIn,Contract,False,New York,2023-11-25,True,False,United States,year,77700.0,
285,2,Business Analyst,Business Analyst - Reporting,Anywhere,Company Website,Full-time,True,United States,2023-07-29,True,False,United States,year,109700.0,
286,104,Senior Data Analyst,Senior Data Analyst - Product,"San Francisco, CA",LinkedIn,Full-time,False,Illinois,2023-01-13,True,False,United States,year,,
287,399,Data Analyst,Data Analyst - Business Intelligence,"Austin, TX",Job Board,Full-time,False,California,2023-09-04,False,False,United States,year,,
288,14,Data Analyst,Data Analyst - Reporting,Anywhere,Company Website,Full-time,True,Illinois,2023-02-02,False,False,United States,year,107000.0,
289,338,Data Scientist,Data Scientist - Insights,Anywhere,Job Board,Full-time,True,Texas,2023-08-25,False,True,United States,year,96100.0,
290,176,Data Analyst,Data Analyst - Insights,"San Francisco, CA",LinkedIn,Full-time,False,New York,2023-09-08,False,False,United States,year,109300.0,
291,495,Data Analyst,Data Analyst - Business Intelligence,"San Francisco, CA",Job Board,Full-time,False,California,2023-08-17,False,False,United States,year,119900.0,
292,226,BI Analyst,BI Analyst - Operations,Anywhere,Company Website,Full-time,True,United States,2023-08-22,False,True,United States,year,68100.0,
293,210,Data Scientist,Data Scientist - Reporting,"San Francisco, CA",Indeed,Full-time,False,United States,2023-07-10,False,True,United States,year,,
294,305,Senior Data Analyst,Senior Data Analyst - Reporting,"San Francisco, CA",Job Board,Part-time,False,Illinois,2023-12-06,False,True,United States,year,131500.0,
295,274,Data Analyst,Data Analyst - Operations,"Seattle, WA",LinkedIn,Full-time,False,Illinois,2023-05-09,False,True,United States,year,58000.0,
296,272,Financial Analyst,Financial Analyst - Operations,"Chicago, IL",Job Board,Full-time,False,New York,2023-05-16,True,True,United States,year,84500.0,
297,156,Business Analyst,Business Analyst - Business Intelligence,"Chicago, IL",Indeed,Full-time,False,New York,2023-04-10,False,True,United States,year,89800.0,
298,108,Business Analyst,Business Analyst - Insights,"Boston, MA",Company Website,Full-time,False,United States,2023-11-01,False,False,United States,year,,
